"cehwi","rr","rr_low","rr_high","log_rr","log_rr_low","log_rr_high","specification","n_cities"
4.78271543086172,0.878712845146709,0.634379878363057,1.21715125362777,-0.129297118234269,-0.455107326751118,0.196513090282581,"Excluding single-grid cities (n=17)",17
4.88899799599199,0.877060254786061,0.630525781613547,1.21998927396256,-0.131179583398739,-0.461201233670031,0.198842066872554,"Excluding single-grid cities (n=17)",17
4.99528056112225,0.875467962922501,0.62685583486975,1.22268009878687,-0.132996720818398,-0.467038693224213,0.201045251587417,"Excluding single-grid cities (n=17)",17
5.10156312625251,0.873936893361901,0.623369820023471,1.22522083849085,-0.134747110324882,-0.472615324717696,0.203121104067933,"Excluding single-grid cities (n=17)",17
5.20784569138277,0.872467973866168,0.620067538325745,1.22760879803105,-0.136429331749824,-0.477926874092286,0.205068210592638,"Excluding single-grid cities (n=17)",17
5.31412825651303,0.87106213692167,0.616948810100963,1.22984149406881,-0.138041964924859,-0.48296922431931,0.206885294469591,"Excluding single-grid cities (n=17)",17
5.42041082164329,0.869720320521151,0.614013473806778,1.23191667315992,-0.139583589681623,-0.487738406765054,0.208571227401809,"Excluding single-grid cities (n=17)",17
5.52669338677355,0.86844346895955,0.611261384368631,1.23383233108615,-0.141052785851748,-0.492230613632537,0.21012504192904,"Excluding single-grid cities (n=17)",17
5.63297595190381,0.867232533644162,0.60869241070782,1.23558673343126,-0.142448133266871,-0.496442211593795,0.211545945060053,"Excluding single-grid cities (n=17)",17
5.73925851703407,0.866088473919604,0.606306432370683,1.23717843751621,-0.143768211758625,-0.500369756739744,0.212833333222495,"Excluding single-grid cities (n=17)",17
5.84554108216433,0.865012257908098,0.604103335153786,1.23860631582308,-0.145011601158645,-0.50401001098894,0.21398680867165,"Excluding single-grid cities (n=17)",17
5.95182364729459,0.864004863365589,0.602083005605647,1.23986958105298,-0.146176881298565,-0.507359960112454,0.215006197515323,"Excluding single-grid cities (n=17)",17
6.05810621242485,0.863067278554283,0.600245324269453,1.2409678129816,-0.147262632010021,-0.510416833549676,0.215891569529634,"Excluding single-grid cities (n=17)",17
6.16438877755511,0.862200503132177,0.598590157513203,1.24190098729611,-0.148267433124646,-0.513178126209238,0.216643259959945,"Excluding single-grid cities (n=17)",17
6.27067134268537,0.86140554906024,0.597117347773517,1.24266950661969,-0.149189864474076,-0.515641622470697,0.217261893522545,"Excluding single-grid cities (n=17)",17
6.37695390781563,0.860683441527904,0.59582670201696,1.24327423395541,-0.150028505889944,-0.517805422626042,0.217748410846153,"Excluding single-grid cities (n=17)",17
6.48323647294589,0.860035219897567,0.594717978197794,1.24371652880865,-0.150781937203886,-0.51966797202568,0.218104097617908,"Excluding single-grid cities (n=17)",17
6.58951903807615,0.859461938668866,0.593790869463625,1.24399828627829,-0.151448738247536,-0.521228093221312,0.21833061672624,"Excluding single-grid cities (n=17)",17
6.69580160320641,0.85896466846349,0.593044985830276,1.24412197944078,-0.152027488852528,-0.52248502142789,0.218430043722835,"Excluding single-grid cities (n=17)",17
6.80208416833668,0.858544497031369,0.592479833014439,1.24409070538758,-0.152516768850497,-0.523438443658558,0.218404905957565,"Excluding single-grid cities (n=17)",17
6.90836673346694,0.858202530279103,0.592094788077322,1.24390823531666,-0.152915158073078,-0.524088541919692,0.218258225773537,"Excluding single-grid cities (n=17)",17
7.0146492985972,0.857939893321535,0.591889071494926,1.24357906912102,-0.153221236351905,-0.524436040887357,0.217993568183548,"Excluding single-grid cities (n=17)",17
7.12093186372746,0.857757731557435,0.59186171523123,1.24310849496172,-0.153433583518612,-0.524482260520758,0.217615093483535,"Excluding single-grid cities (n=17)",17
7.22721442885772,0.857657211091141,0.592011524727484,1.24250265579751,-0.153550780196698,-0.524229176842545,0.217127616449149,"Excluding single-grid cities (n=17)",17
7.33349699398798,0.857638829183579,0.592335401194926,1.24177005095349,-0.153572213123879,-0.523682248457919,0.216537822210162,"Excluding single-grid cities (n=17)",17
7.43977955911824,0.857701112544252,0.59282530835812,1.24092407676908,-0.15349959386144,-0.522855512999768,0.215856325276888,"Excluding single-grid cities (n=17)",17
7.5460621242485,0.85784225311763,0.593472249500417,1.2399793450383,-0.153335050572681,-0.521764823396396,0.215094722251033,"Excluding single-grid cities (n=17)",17
7.65234468937876,0.858060463737225,0.594267097655599,1.23895090664373,-0.153080711420901,-0.520426401333102,0.214264978491299,"Excluding single-grid cities (n=17)",17
7.75862725450902,0.85835397648365,0.595200566331327,1.23785424716004,-0.1527387045694,-0.518856843966183,0.213379434827383,"Excluding single-grid cities (n=17)",17
7.86490981963928,0.858721041088838,0.596263181898194,1.23670528182068,-0.152311158181475,-0.517073129018608,0.212450812655659,"Excluding single-grid cities (n=17)",17
7.97119238476954,0.859159923384967,0.597445258025076,1.23552034941397,-0.151800200420426,-0.515092617741765,0.211492216900912,"Excluding single-grid cities (n=17)",17
8.0774749498998,0.859668903796778,0.598736872603356,1.23431620461554,-0.151207959449553,-0.512933055168165,0.210517136269059,"Excluding single-grid cities (n=17)",17
8.18375751503006,0.860246275876038,0.600127847667102,1.23311000820127,-0.150536563432154,-0.510612567019021,0.209539440154714,"Excluding single-grid cities (n=17)",17
8.29004008016032,0.860890344877012,0.601607732881253,1.23191931452242,-0.149788140531528,-0.508149652570651,0.208573371507595,"Excluding single-grid cities (n=17)",17
8.39632264529058,0.861599426371883,0.60316579323261,1.23076205556317,-0.148964818910975,-0.505563172728277,0.207633534906327,"Excluding single-grid cities (n=17)",17
8.50260521042084,0.862371844905135,0.604791001615251,1.22965652084585,-0.148068726733793,-0.502872332509158,0.206734879041571,"Excluding single-grid cities (n=17)",17
8.6088877755511,0.863205932686026,0.606472037048596,1.2286213324039,-0.147101992163283,-0.500096657104291,0.205892672777726,"Excluding single-grid cities (n=17)",17
8.71517034068136,0.864100028318322,0.608197289297305,1.22767541401312,-0.146066743362742,-0.497255960675302,0.205122473949818,"Excluding single-grid cities (n=17)",17
8.82145290581163,0.865052475566553,0.609954870671455,1.22683795386379,-0.144965108495469,-0.494370307057432,0.204440090066494,"Excluding single-grid cities (n=17)",17
8.92773547094189,0.866061622158142,0.611732635766213,1.22612835987689,-0.143799215724765,-0.491459961588214,0.203861530138684,"Excluding single-grid cities (n=17)",17
9.03401803607215,0.867125818620793,0.613518209845398,1.2255662069236,-0.142571193213928,-0.48854533337208,0.203402946944225,"Excluding single-grid cities (n=17)",17
9.14030060120241,0.868243417154625,0.615299026475947,1.22517117530627,-0.141283169126257,-0.485646907431082,0.203080569178568,"Excluding single-grid cities (n=17)",17
9.24658316633267,0.869412770538593,0.617062374874187,1.22496298000621,-0.139937271625051,-0.482785166387052,0.20291062313695,"Excluding single-grid cities (n=17)",17
9.35286573146293,0.870632231070791,0.618795457225309,1.22496129040474,-0.13853562887361,-0.479980501575027,0.202909243827807,"Excluding single-grid cities (n=17)",17
9.45914829659319,0.871900149542316,0.620485455982548,1.22518564044037,-0.137080369035232,-0.477253113802269,0.203092375731806,"Excluding single-grid cities (n=17)",17
9.56543086172345,0.873214874244415,0.622119610843697,1.22565532947532,-0.135573620273216,-0.474622904338512,0.20347566379208,"Excluding single-grid cities (n=17)",17
9.67171342685371,0.874574750008692,0.623685304745714,1.22638931450312,-0.134017510750862,-0.472109357142234,0.20407433564051,"Excluding single-grid cities (n=17)",17
9.77799599198397,0.875978117280229,0.625170157824562,1.22740609472461,-0.132414168631469,-0.469731413780429,0.204903076517491,"Excluding single-grid cities (n=17)",17
9.88427855711423,0.877423311223506,0.626562127873809,1.22872358993501,-0.130765722078335,-0.467507342964438,0.205975898807768,"Excluding single-grid cities (n=17)",17
9.99056112224449,0.878908660861064,0.627849615424252,1.23035901457805,-0.12907429925476,-0.465454607075421,0.207306008565901,"Excluding single-grid cities (n=17)",17
10.0968436873748,0.880432488244916,0.62902157118456,1.23232874970785,-0.127342028324043,-0.463589728458671,0.208905671810584,"Excluding single-grid cities (n=17)",17
10.203126252505,0.88199310766074,0.630067603259309,1.23464821542474,-0.125571037449484,-0.46192815859271,0.210786083693743,"Excluding single-grid cities (n=17)",17
10.3094088176353,0.883588824864958,0.630978081325543,1.23733174658952,-0.12376345479438,-0.460484153453847,0.212957243865087,"Excluding single-grid cities (n=17)",17
10.4156913827655,0.885217936354813,0.631744234829477,1.24039247474224,-0.121921408522031,-0.459270658470587,0.215427841426525,"Excluding single-grid cities (n=17)",17
10.5219739478958,0.88687872867165,0.632358242282093,1.24384221913781,-0.120047026795737,-0.458299206373907,0.218205152782433,"Excluding single-grid cities (n=17)",17
10.6282565130261,0.888569477737594,0.632813308898534,1.24769138964721,-0.118142437778796,-0.457579830988583,0.22129495543099,"Excluding single-grid cities (n=17)",17
10.7345390781563,0.890288448225897,0.633103730141804,1.25194890396072,-0.116209769634508,-0.457120999581139,0.224701460312123,"Excluding single-grid cities (n=17)",17
10.8408216432866,0.892033892965245,0.633224939184589,1.25662212107974,-0.114251150526171,-0.456929565799229,0.228427264746886,"Excluding single-grid cities (n=17)",17
10.9471042084168,0.89380405237835,0.633173536869591,1.2617167925205,-0.112268708617085,-0.457010744537199,0.232473327303029,"Excluding single-grid cities (n=17)",17
11.0533867735471,0.895597153955189,0.632947303393966,1.26723703201147,-0.110264572070549,-0.457368109286025,0.236838965144928,"Excluding single-grid cities (n=17)",17
11.1596693386774,0.897411411761297,0.632545191625359,1.27318530378837,-0.108240869049861,-0.458003611722781,0.241521873623059,"Excluding single-grid cities (n=17)",17
11.2659519038076,0.899245025981515,0.631967302630682,1.27956242892057,-0.106199727718321,-0.458917622517509,0.246518167080866,"Excluding single-grid cities (n=17)",17
11.3722344689379,0.901096182499664,0.631214844621083,1.28636760848502,-0.104143276239229,-0.46010899163278,0.251822439154323,"Excluding single-grid cities (n=17)",17
11.4785170340681,0.90296305251461,0.630290077050103,1.29359846187407,-0.102073642775882,-0.46157512580435,0.257427840252587,"Excluding single-grid cities (n=17)",17
11.5847995991984,0.904843792193221,0.629196242018826,1.30125107811135,-0.0999929554915804,-0.463312080449629,0.263326169466469,"Excluding single-grid cities (n=17)",17
11.6910821643287,0.906736542360739,0.627937485425272,1.30932007777094,-0.0979033425496233,-0.46531466297008,0.269507977870834,"Excluding single-grid cities (n=17)",17
11.7973647294589,0.908639428229106,0.62651877044038,1.31779868295436,-0.0958069321133095,-0.467576544296139,0.27596268006952,"Excluding single-grid cities (n=17)",17
11.9036472945892,0.9105505591638,0.624945785906024,1.32667879277161,-0.0937058523459382,-0.470090375558449,0.282678670866573,"Excluding single-grid cities (n=17)",17
12.0099298597194,0.912468028489758,0.623224852146577,1.33595106188122,-0.0916022314108083,-0.472847906936735,0.289643444115118,"Excluding single-grid cities (n=17)",17
12.1162124248497,0.914389913336955,0.621362826486291,1.34560497984797,-0.089498197471219,-0.475840106010402,0.296843711067964,"Excluding single-grid cities (n=17)",17
12.22249498998,0.91631427452626,0.619367010495024,1.35562894935189,-0.0873958786904695,-0.479057273282759,0.30426551590182,"Excluding single-grid cities (n=17)",17
12.3287775551102,0.918239156496148,0.617245060670363,1.36601036160101,-0.0852974032318588,-0.482489152942995,0.311894346479278,"Excluding single-grid cities (n=17)",17
12.4350601202405,0.920162587270885,0.615004903929124,1.37673566764051,-0.0832048992586859,-0.486125037338916,0.319715238821544,"Excluding single-grid cities (n=17)",17
12.5413426853707,0.922082578470801,0.612654658946331,1.38779044459016,-0.08112049493425,-0.489953864034953,0.327712874166453,"Excluding single-grid cities (n=17)",17
12.647625250501,0.92399712536526,0.610202564062041,1.39915945616456,-0.0790463184218502,-0.493964304705707,0.335871667862006,"Excluding single-grid cities (n=17)",17
12.7539078156313,0.925904206968935,0.607656912187773,1.41082670712361,-0.0769844978847856,-0.498144845451868,0.344175849682297,"Excluding single-grid cities (n=17)",17
12.8601903807615,0.927801786181996,0.605025992892754,1.42277549155659,-0.0749371614863551,-0.5024838584151,0.35260953544239,"Excluding single-grid cities (n=17)",17
12.9664729458918,0.929687809974812,0.602318041639613,1.43498843511799,-0.0729064373898579,-0.506969664807601,0.361156790027885,"Excluding single-grid cities (n=17)",17
13.072755511022,0.931560209617749,0.599541195970081,1.44744753150603,-0.0708944537585933,-0.511590589661008,0.369801682143821,"Excluding single-grid cities (n=17)",17
13.1790380761523,0.933416900956648,0.596703458312136,1.46013417360781,-0.0689033387558601,-0.51633500874082,0.3785283312291,"Excluding single-grid cities (n=17)",17
13.2853206412826,0.935255784734536,0.593812664987195,1.47302917983111,-0.0669352205449575,-0.521191388171283,0.387320947081368,"Excluding single-grid cities (n=17)",17
13.3916032064128,0.937074746960117,0.590876460935062,1.48611281620656,-0.0649922272891846,-0.526148317377506,0.396163862799137,"Excluding single-grid cities (n=17)",17
13.4978857715431,0.938871659323565,0.587902279640407,1.4993648148807,-0.0630764871518404,-0.531194535982522,0.405041561678841,"Excluding single-grid cities (n=17)",17
13.6041683366734,0.940644379660106,0.584897327732549,1.51276438963444,-0.0611901282962241,-0.536318955303127,0.413938698710679,"Excluding single-grid cities (n=17)",17
13.7104509018036,0.942390752461879,0.581868573735539,1.5262902490577,-0.0593352788856349,-0.541510675075312,0.422840117304043,"Excluding single-grid cities (n=17)",17
13.8167334669339,0.94410860943849,0.578822740463741,1.53992060799435,-0.0575140670833714,-0.546758996012942,0.431730861846199,"Excluding single-grid cities (n=17)",17
13.9230160320641,0.945795770126683,0.575766300585468,1.5536331978442,-0.0557286210527332,-0.552053428766411,0.440596186660944,"Excluding single-grid cities (n=17)",17
14.0292985971944,0.947450042549501,0.5727054749107,1.56740527627577,-0.0539810689570193,-0.557383699804901,0.449421561890862,"Excluding single-grid cities (n=17)",17
14.1355811623247,0.949069223925249,0.569646232995922,1.58121363686525,-0.0522735389595287,-0.562739754699477,0.45819267678042,"Excluding single-grid cities (n=17)",17
14.2418637274549,0.950651101426563,0.566594295697576,1.59503461913763,-0.0506081592235604,-0.568111759236865,0.466895440789744,"Excluding single-grid cities (n=17)",17
14.3481462925852,0.952193452989828,0.56355513934415,1.60884411944473,-0.0489870579124136,-0.573490098747043,0.475515982922216,"Excluding single-grid cities (n=17)",17
14.4544288577154,0.95369404817513,0.560534001234199,1.62261760307499,-0.0474123631893874,-0.578865375982958,0.484040649604183,"Excluding single-grid cities (n=17)",17
14.5607114228457,0.955150649076888,0.557535886203043,1.63633011795003,-0.0458862032177809,-0.584228407848585,0.492456001413023,"Excluding single-grid cities (n=17)",17
14.666993987976,0.956561011285255,0.554565574033791,1.64995631022584,-0.044410706160893,-0.589570221232705,0.500748808910919,"Excluding single-grid cities (n=17)",17
14.7732765531062,0.957922884898317,0.551627627518617,1.66347044207996,-0.042988000182023,-0.594882048170383,0.508906047806337,"Excluding single-grid cities (n=17)",17
14.8795591182365,0.959234015585052,0.548726401003557,1.67684641193246,-0.04162021344447,-0.600155320522405,0.516914893633465,"Excluding single-grid cities (n=17)",17
14.9858416833667,0.960492145698958,0.545866049274623,1.6900577773161,-0.0403094741115329,-0.605381664334663,0.524762716111597,"Excluding single-grid cities (n=17)",17
15.092124248497,0.961695015442179,0.543050536664784,1.70307778058091,-0.0390579103465109,-0.610552894014642,0.532437073321621,"Excluding single-grid cities (n=17)",17
15.1984068136273,0.962840364079907,0.540283646280467,1.71587937758953,-0.0378676503127032,-0.615661006440527,0.539925705815121,"Excluding single-grid cities (n=17)",17
15.3046893787575,0.963925931204726,0.537568989262892,1.72843526953246,-0.0367408221734086,-0.620698175099739,0.547216530752922,"Excluding single-grid cities (n=17)",17
15.4109719438878,0.964949458050547,0.534910014013984,1.74071793796648,-0.0356795540919265,-0.625656744337721,0.554297636153868,"Excluding single-grid cities (n=17)",17
15.517254509018,0.965908688855634,0.532310015328923,1.7526996831542,-0.0346859742315559,-0.630529223784255,0.561157275321143,"Excluding single-grid cities (n=17)",17
15.6235370741483,0.9668013722742,0.52977214338794,1.76435266575882,-0.0337622107555957,-0.635308283013229,0.567783861502038,"Excluding single-grid cities (n=17)",17
15.7298196392786,0.967625262835932,0.527299412568779,1.77564895192478,-0.0329103918273453,-0.639986746482405,0.574165962827715,"Excluding single-grid cities (n=17)",17
15.8361022044088,0.96837812245272,0.52489471004865,1.78656056175178,-0.0321326456101035,-0.644557588792098,0.580292297571891,"Excluding single-grid cities (n=17)",17
15.9423847695391,0.969057721971791,0.522560804170525,1.79705952114754,-0.0314311002671695,-0.649013930295593,0.586151729761254,"Excluding single-grid cities (n=17)",17
16.0486673346693,0.969661842774341,0.520300352553537,1.80711791702233,-0.0308078839618424,-0.653349033089459,0.591733265165774,"Excluding single-grid cities (n=17)",17
16.1549498997996,0.970188278418663,0.518115909931098,1.81670795576639,-0.0302651248574214,-0.657556297408412,0.597026047693569,"Excluding single-grid cities (n=17)",17
16.2612324649299,0.970634836326687,0.516009935703255,1.82580202492987,-0.0298049511172053,-0.661629258447088,0.602019356212677,"Excluding single-grid cities (n=17)",17
16.3675150300601,0.97099933951274,0.513984801191918,1.83437275800326,-0.0294294909044934,-0.665561583629693,0.606702601820706,"Excluding single-grid cities (n=17)",17
16.4737975951904,0.971279628353214,0.512042796588924,1.84239310217525,-0.0291408723825848,-0.669347070348092,0.611065325582923,"Excluding single-grid cities (n=17)",17
16.5800801603206,0.971473562395775,0.510186137587543,1.84983638892383,-0.0289412237147787,-0.672979644189333,0.615097196759775,"Excluding single-grid cities (n=17)",17
16.6863627254509,0.971579022206586,0.508416971688013,1.85667640727612,-0.0288326730643739,-0.676453357674824,0.618788011546077,"Excluding single-grid cities (n=17)",17
16.7926452905812,0.971593913148438,0.506737382291521,1.86288749371173,-0.0288173466448035,-0.679762393236742,0.622127699947135,"Excluding single-grid cities (n=17)",17
16.8989278557114,0.971516854033284,0.505148714037788,1.86844976824018,-0.0288966618506026,-0.682902409815313,0.625109086114108,"Excluding single-grid cities (n=17)",17
17.0052104208417,0.971348199031491,0.503650565247656,1.87335702343106,-0.0290702765872001,-0.685872574291574,0.627732021117173,"Excluding single-grid cities (n=17)",17
17.1114929859719,0.971088588647885,0.50224222725859,1.87760605504923,-0.0293375804055776,-0.688672751248379,0.629997590437223,"Excluding single-grid cities (n=17)",17
17.2177755511022,0.970738688414774,0.500922949376124,1.88119470740733,-0.0296979628567168,-0.691302983385161,0.631907057671727,"Excluding single-grid cities (n=17)",17
17.3240581162325,0.970299188304883,0.499691944849107,1.88412185653586,-0.0301508134915995,-0.693763480735677,0.633461853752478,"Excluding single-grid cities (n=17)",17
17.4303406813627,0.969770802137238,0.498548395937507,1.88638739256076,-0.0306955218612069,-0.696054611168119,0.634663567445705,"Excluding single-grid cities (n=17)",17
17.536623246493,0.969154266976551,0.49749145816348,1.88799220124541,-0.0313314775165211,-0.698176892051532,0.635513937018489,"Excluding single-grid cities (n=17)",17
17.6429058116233,0.968450342526653,0.496520263824391,1.88893814467098,-0.0320580700085236,-0.700130982987575,0.636014842970528,"Excluding single-grid cities (n=17)",17
17.7491883767535,0.967659810518533,0.495633924835858,1.88922804104433,-0.0328746888881958,-0.70191767952013,0.636168301743738,"Excluding single-grid cities (n=17)",17
17.8554709418838,0.966783474093516,0.494831534963463,1.88886564363636,-0.0337807237065198,-0.70353790774715,0.63597646033411,"Excluding single-grid cities (n=17)",17
17.961753507014,0.965822157182113,0.494112171493378,1.88785561886611,-0.0347755640144768,-0.704992719769845,0.635441591740891,"Excluding single-grid cities (n=17)",17
18.0680360721443,0.964776703879082,0.493474896384701,1.88620352355707,-0.0358585993630486,-0.706283289923824,0.634566091197727,"Excluding single-grid cities (n=17)",17
18.1743186372746,0.963647977815225,0.492918756939509,1.88391578140195,-0.037029219303217,-0.707410911745491,0.633352473139057,"Excluding single-grid cities (n=17)",17
18.2806012024048,0.962436861526433,0.492442786020634,1.88099965868124,-0.0382868133859634,-0.70837699563479,0.631803368862863,"Excluding single-grid cities (n=17)",17
18.3868837675351,0.961144255820487,0.492046001841599,1.87746323928897,-0.0396307711622695,-0.709183067182604,0.629921524858065,"Excluding single-grid cities (n=17)",17
18.4931663326653,0.959771079142138,0.491727407348139,1.87331539912618,-0.0410604821831171,-0.709830766137712,0.627709801771478,"Excluding single-grid cities (n=17)",17
18.5994488977956,0.958318266936938,0.491485989206082,1.86856577992896,-0.0425753359994877,-0.710321845994345,0.625171173995369,"Excluding single-grid cities (n=17)",17
18.7057314629259,0.95678677101433,0.491320716406041,1.86322476260391,-0.0441747221623629,-0.710658174187172,0.622308729862446,"Excluding single-grid cities (n=17)",17
18.8120140280561,0.955177558910466,0.491230538491342,1.85730344014888,-0.0458580302227243,-0.710841732886025,0.619125672440576,"Excluding single-grid cities (n=17)",17
18.9182965931864,0.953491613251223,0.491214383411739,1.85081359024125,-0.0476246497315539,-0.710874620387897,0.615625320924789,"Excluding single-grid cities (n=17)",17
